clearing_id,event_id,member_id,posted_amount,currency_code,posting_date,merchant_id,country_code
CLR00006090,AUTH00006090,MEM007907,4064.64,USD,2026-02-14,M01109,US
CLR00006091,AUTH00006091,MEM012752,2028.31,USD,2026-02-10,M00307,US
CLR00006092,AUTH00006092,MEM005601,4754.4,USD,2026-02-14,M02611,CA
CLR00006093,AUTH00006093,MEM002614,3127.44,USD,2026-02-14,M02723,US
CLR00006094,AUTH00006094,MEM002338,3585.1,USD,2026-02-11,M01400,US
CLR00006095,AUTH00006095,MEM004079,378.07,USD,2026-02-12,M00875,US
CLR00006096,AUTH00006096,MEM006215,2889.28,USD,2026-02-16,M00774,MX
CLR00006097,AUTH00006097,MEM007319,2852.42,USD,2026-02-12,M02312,US
CLR00006098,AUTH00006098,MEM002966,841.93,USD,2026-02-17,M02960,MX
CLR00006099,AUTH00006099,MEM014210,1866.47,USD,2026-02-10,M02158,MX
CLR00006100,AUTH00006100,MEM000709,4935.66,USD,2026-02-17,M02582,US
CLR00006101,AUTH00006101,MEM005073,878.65,USD,2026-02-10,M00881,US
CLR00006102,AUTH00006102,MEM003508,2457.36,USD,2026-02-13,M02899,US
CLR00006103,AUTH00006103,MEM012807,1368.95,USD,2026-02-16,M00619,US
CLR00006104,AUTH00006104,MEM008023,584.51,USD,2026-02-12,M02151,US
CLR00006105,AUTH00006105,MEM011751,2722.02,USD,2026-02-11,M01464,US
CLR00006106,AUTH00006106,MEM001325,4162.58,USD,2026-02-13,M01581,MX
CLR00006107,AUTH00006107,MEM007946,4477.63,USD,2026-02-10,M00041,US
CLR00006108,AUTH00006108,MEM010288,2195.24,USD,2026-02-12,M00428,CA
CLR00006109,AUTH00006109,MEM010065,1982.77,USD,2026-02-10,M00453,CA
CLR00006110,AUTH00006110,MEM009487,4261.09,USD,2026-02-13,M00970,US
CLR00006111,AUTH00006111,MEM004509,772.31,USD,2026-02-12,M02443,US
CLR00006112,AUTH00006112,MEM001495,3720.43,USD,2026-02-14,M01097,MX
CLR00006113,AUTH00006113,MEM000805,3825.76,USD,2026-02-09,M02332,MX
CLR00006114,AUTH00006114,MEM010341,4285.45,USD,2026-02-10,M00132,US
CLR00006115,AUTH00006115,MEM009245,4451.07,USD,2026-02-17,M00197,CA
CLR00006116,AUTH00006116,MEM005878,672.24,USD,2026-02-13,M01677,US
CLR00006117,AUTH00006117,MEM000463,4815.04,USD,2026-02-17,M01819,US
CLR00006118,AUTH00006118,MEM001024,2052.36,USD,2026-02-11,M00329,US
CLR00006119,AUTH00006119,MEM003099,4756.16,USD,2026-02-10,M02660,US
CLR00006120,AUTH00006120,MEM000767,3078.41,USD,2026-02-10,M00858,MX
CLR00006121,AUTH00006121,MEM013215,1749.66,USD,2026-02-11,M02610,US
CLR00006122,AUTH00006122,MEM013078,737.95,USD,2026-02-14,M01980,CA
CLR00006123,AUTH00006123,MEM010885,3005.59,USD,2026-02-10,M01181,US
CLR00006124,AUTH00006124,MEM007279,2747.75,USD,2026-02-08,M02761,US
CLR00006125,AUTH00006125,MEM014188,1681.18,USD,2026-02-11,M02873,US
CLR00006126,AUTH00006126,MEM005830,1082.81,USD,2026-02-13,M00777,CA
CLR00006127,AUTH00006127,MEM009051,1741.23,USD,2026-02-18,M01146,US
CLR00006128,AUTH00006128,MEM009887,2006.46,USD,2026-02-09,M01432,US
CLR00006129,AUTH00006129,MEM005045,2227.43,USD,2026-02-15,M02030,CA
CLR00006130,AUTH00006130,MEM000784,700.03,USD,2026-02-15,M02788,CA
CLR00006131,AUTH00006131,MEM002194,672.62,USD,2026-02-16,M00179,US
CLR00006132,AUTH00006132,MEM010987,3649.49,USD,2026-02-16,M00093,US
CLR00006133,AUTH00006133,MEM012863,1254.48,USD,2026-02-10,M00491,US
CLR00006134,AUTH00006134,MEM008221,4297.19,USD,2026-02-16,M00990,US
CLR00006135,AUTH00006135,MEM007372,4919.04,USD,2026-02-16,M01110,MX
CLR00006136,AUTH00006136,MEM000043,491.31,USD,2026-02-14,M00251,US
CLR00006137,AUTH00006137,MEM004538,1882.68,USD,2026-02-10,M02201,MX
CLR00006138,AUTH00006138,MEM001723,3611.79,USD,2026-02-15,M01058,US
CLR00006139,AUTH00006139,MEM012945,572.39,USD,2026-02-13,M00400,US
CLR00006140,AUTH00006140,MEM012872,4293.77,USD,2026-02-08,M02447,CA
CLR00006141,AUTH00006141,MEM011606,574.14,USD,2026-02-11,M00228,US
CLR00006142,AUTH00006142,MEM013789,4157.57,USD,2026-02-18,M01257,US
CLR00006143,AUTH00006143,MEM013353,3271.36,USD,2026-02-08,M01822,CA
CLR00006144,AUTH00006144,MEM009933,1803.42,USD,2026-02-12,M02017,US
CLR00006145,AUTH00006145,MEM014920,370.75,USD,2026-02-09,M01917,US
CLR00006146,AUTH00006146,MEM008228,988.88,USD,2026-02-11,M02896,US
CLR00006147,AUTH00006147,MEM007374,3473.54,USD,2026-02-14,M01898,US
CLR00006148,AUTH00006148,MEM012305,4439.19,USD,2026-02-09,M02791,US
CLR00006149,AUTH00006149,MEM014350,307.73,USD,2026-02-14,M02819,US
CLR00006150,AUTH00006150,MEM000378,4696.32,USD,2026-02-16,M00083,US
CLR00006151,AUTH00006151,MEM000834,2.36,USD,2026-02-14,M02870,CA
CLR00006152,AUTH00006152,MEM001186,1350.36,USD,2026-02-12,M02351,MX
CLR00006153,AUTH00006153,MEM008307,1435.59,USD,2026-02-12,M00465,US
CLR00006154,AUTH00006154,MEM009783,3448.21,USD,2026-02-10,M01310,CA
CLR00006155,AUTH00006155,MEM008642,3677.02,USD,2026-02-11,M02525,MX
CLR00006156,AUTH00006156,MEM009977,3755.33,USD,2026-02-11,M01115,US
CLR00006157,AUTH00006157,MEM009926,2496.38,USD,2026-02-09,M01752,US
CLR00006158,AUTH00006158,MEM008104,4190.71,USD,2026-02-17,M00382,US
CLR00006159,AUTH00006159,MEM013975,2217.95,USD,2026-02-13,M01123,CA
CLR00006160,AUTH00006160,MEM008850,3638.65,USD,2026-02-14,M01434,CA
CLR00006161,AUTH00006161,MEM011228,3473.91,USD,2026-02-17,M00416,CA
CLR00006162,AUTH00006162,MEM014808,1379.36,USD,2026-02-12,M01089,US
CLR00006163,AUTH00006163,MEM011421,3536.29,USD,2026-02-17,M02622,MX
CLR00006164,AUTH00006164,MEM005972,3670.02,USD,2026-02-15,M02058,CA
CLR00006165,AUTH00006165,MEM007979,4984.9,USD,2026-02-14,M01983,US
CLR00006166,AUTH00006166,MEM002866,1073.08,USD,2026-02-12,M00455,CA
CLR00006167,AUTH00006167,MEM011824,2696.87,USD,2026-02-15,M01004,US
CLR00006168,AUTH00006168,MEM009678,1167.45,USD,2026-02-11,M00486,CA
CLR00006169,AUTH00006169,MEM006568,1919.59,USD,2026-02-15,M01812,US
CLR00006170,AUTH00006170,MEM008735,3095.39,USD,2026-02-10,M02492,US
CLR00006171,AUTH00006171,MEM012671,125.26,USD,2026-02-10,M00259,MX
CLR00006172,AUTH00006172,MEM002500,494.86,USD,2026-02-14,M02837,CA
CLR00006173,AUTH00006173,MEM002675,1986.02,USD,2026-02-09,M02763,US
CLR00006174,AUTH00006174,MEM006183,270.85,USD,2026-02-08,M02511,US
CLR00006175,AUTH00006175,MEM010847,2159.03,USD,2026-02-10,M02635,US
CLR00006176,AUTH00006176,MEM006948,1067.73,USD,2026-02-10,M00963,US
CLR00006177,AUTH00006177,MEM009813,3505.4,USD,2026-02-09,M00026,MX
CLR00006178,AUTH00006178,MEM014882,1470.53,USD,2026-02-16,M00320,US
CLR00006179,AUTH00006179,MEM012812,1687.87,USD,2026-02-13,M00581,US
CLR00006180,AUTH00006180,MEM011243,4717.03,USD,2026-02-09,M01353,US
CLR00006181,AUTH00006181,MEM006209,4645.67,USD,2026-02-15,M01270,MX
CLR00006182,AUTH00006182,MEM006336,3893.37,USD,2026-02-17,M02049,US
CLR00006183,AUTH00006183,MEM000781,4778.82,USD,2026-02-09,M00375,US
CLR00006184,AUTH00006184,MEM012232,3519.71,USD,2026-02-15,M00054,US
CLR00006185,AUTH00006185,MEM002766,546.65,USD,2026-02-17,M01924,US
CLR00006186,AUTH00006186,MEM011323,2041.04,USD,2026-02-08,M01411,CA
CLR00006187,AUTH00006187,MEM005940,2118.83,USD,2026-02-15,M02953,US
CLR00006188,AUTH00006188,MEM006281,1114.19,USD,2026-02-18,M02721,US
CLR00006189,AUTH00006189,MEM004841,4163.84,USD,2026-02-16,M00617,MX
CLR00006190,AUTH00006190,MEM009607,3121.04,USD,2026-02-17,M00467,US
CLR00006191,AUTH00006191,MEM002832,4318.42,USD,2026-02-15,M01841,CA
CLR00006192,AUTH00006192,MEM005013,2419.57,USD,2026-02-14,M02146,CA
CLR00006193,AUTH00006193,MEM008632,2411.6,USD,2026-02-10,M02992,MX
CLR00006194,AUTH00006194,MEM004433,1863.9,USD,2026-02-14,M01287,US
CLR00006195,AUTH00006195,MEM009529,1435.58,USD,2026-02-10,M01555,US
CLR00006196,AUTH00006196,MEM004338,3811.71,USD,2026-02-11,M01281,MX
CLR00006197,AUTH00006197,MEM011390,544.84,USD,2026-02-15,M00677,MX
CLR00006198,AUTH00006198,MEM008580,4299.47,USD,2026-02-17,M00383,MX
CLR00006199,AUTH00006199,MEM009948,4320.59,USD,2026-02-13,M01115,US
CLR00006200,AUTH00006200,MEM007665,3368.72,USD,2026-02-17,M00577,US
CLR00006201,AUTH00006201,MEM005229,4183.56,USD,2026-02-14,M00549,MX
CLR00006202,AUTH00006202,MEM001835,801.23,USD,2026-02-14,M00829,MX
CLR00006203,AUTH00006203,MEM010821,1588.6,USD,2026-02-16,M01155,CA
CLR00006204,AUTH00006204,MEM014835,4257.42,USD,2026-02-15,M00710,US
CLR00006205,AUTH00006205,MEM000175,3421.41,USD,2026-02-17,M01963,US
CLR00006206,AUTH00006206,MEM006785,3133.73,USD,2026-02-16,M01447,MX
CLR00006207,AUTH00006207,MEM014190,4092.09,USD,2026-02-10,M02486,US
CLR00006208,AUTH00006208,MEM006766,4241.12,USD,2026-02-11,M00277,US
CLR00006209,AUTH00006209,MEM001852,3214.79,USD,2026-02-15,M00247,MX
CLR00006210,AUTH00006210,MEM002382,3936.86,USD,2026-02-16,M01169,US
CLR00006211,AUTH00006211,MEM004346,1439.23,USD,2026-02-15,M02273,CA
CLR00006212,AUTH00006212,MEM013842,3435.84,USD,2026-02-11,M01840,CA
CLR00006213,AUTH00006213,MEM002310,9.66,USD,2026-02-14,M00474,US
CLR00006214,AUTH00006214,MEM000092,2028.18,USD,2026-02-11,M00330,US
CLR00006215,AUTH00006215,MEM004405,1022.34,USD,2026-02-10,M01989,US
CLR00006216,AUTH00006216,MEM014037,3985.3,USD,2026-02-10,M00727,US
CLR00006217,AUTH00006217,MEM002379,1857.82,USD,2026-02-10,M00973,US
CLR00006218,AUTH00006218,MEM009186,4337.36,USD,2026-02-15,M02958,CA
CLR00006219,AUTH00006219,MEM013649,1323.64,USD,2026-02-16,M02997,US
CLR00006220,AUTH00006220,MEM003511,3163.43,USD,2026-02-08,M02866,US
CLR00006221,AUTH00006221,MEM006422,873.39,USD,2026-02-09,M01506,US
CLR00006222,AUTH00006222,MEM000173,4049.73,USD,2026-02-15,M00782,US
CLR00006223,AUTH00006223,MEM008846,1957.84,USD,2026-02-14,M02796,MX
CLR00006224,AUTH00006224,MEM012399,1582.31,USD,2026-02-15,M02230,CA
CLR00006225,AUTH00006225,MEM008058,1829.72,USD,2026-02-12,M00498,US
CLR00006226,AUTH00006226,MEM013004,16.15,USD,2026-02-16,M02919,MX
CLR00006227,AUTH00006227,MEM009995,1423.01,USD,2026-02-08,M00235,MX
CLR00006228,AUTH00006228,MEM001303,2454.98,USD,2026-02-14,M02621,US
CLR00006229,AUTH00006229,MEM013065,4584.23,USD,2026-02-12,M00366,MX
CLR00006230,AUTH00006230,MEM003200,858.37,USD,2026-02-09,M00216,US
CLR00006231,AUTH00006231,MEM011705,1744.02,USD,2026-02-13,M02343,US
CLR00006232,AUTH00006232,MEM005002,1199.62,USD,2026-02-08,M01130,CA
CLR00006233,AUTH00006233,MEM000890,2009.59,USD,2026-02-09,M02838,US
CLR00006234,AUTH00006234,MEM007472,243.29,USD,2026-02-17,M00227,US
CLR00006235,AUTH00006235,MEM013875,2798.0,USD,2026-02-16,M00981,US
CLR00006236,AUTH00006236,MEM000457,1803.48,USD,2026-02-16,M01471,US
CLR00006237,AUTH00006237,MEM007694,1176.09,USD,2026-02-14,M01404,MX
CLR00006238,AUTH00006238,MEM003059,1076.5,USD,2026-02-13,M00770,US
CLR00006239,AUTH00006239,MEM013366,1323.68,USD,2026-02-14,M02844,MX
CLR00006240,AUTH00006240,MEM013035,1704.84,USD,2026-02-16,M02765,CA
CLR00006241,AUTH00006241,MEM009073,4637.47,USD,2026-02-16,M00374,US
CLR00006242,AUTH00006242,MEM006838,4727.35,USD,2026-02-10,M00262,US
CLR00006243,AUTH00006243,MEM012426,1902.6,USD,2026-02-17,M00024,CA
CLR00006244,AUTH00006244,MEM013218,3749.64,USD,2026-02-16,M00190,CA
CLR00006245,AUTH00006245,MEM007797,703.87,USD,2026-02-12,M02431,US
CLR00006246,AUTH00006246,MEM011598,3614.3,USD,2026-02-17,M00626,US
CLR00006247,AUTH00006247,MEM014664,3293.86,USD,2026-02-13,M01383,US
CLR00006248,AUTH00006248,MEM012018,92.06,USD,2026-02-10,M00596,US
CLR00006249,AUTH00006249,MEM014452,2098.61,USD,2026-02-16,M01080,US
CLR00006250,AUTH00006250,MEM003484,2125.08,USD,2026-02-13,M02063,US
CLR00006251,AUTH00006251,MEM008539,4909.19,USD,2026-02-16,M00590,US
CLR00006252,AUTH00006252,MEM013416,4559.84,USD,2026-02-16,M01952,US
CLR00006253,AUTH00006253,MEM000721,3737.02,USD,2026-02-08,M02581,MX
CLR00006254,AUTH00006254,MEM003770,3342.88,USD,2026-02-12,M02525,MX
CLR00006255,AUTH00006255,MEM013704,4194.49,USD,2026-02-13,M01395,US
CLR00006256,AUTH00006256,MEM001969,1830.75,USD,2026-02-17,M02820,US
CLR00006257,AUTH00006257,MEM002900,4411.09,USD,2026-02-11,M02563,US
CLR00006258,AUTH00006258,MEM012257,1652.9,USD,2026-02-08,M00219,CA
CLR00006259,AUTH00006259,MEM011772,1668.26,USD,2026-02-09,M02934,US
CLR00006260,AUTH00006260,MEM010631,278.09,USD,2026-02-11,M00252,US
CLR00006261,AUTH00006261,MEM010838,3484.72,USD,2026-02-11,M02121,US
CLR00006262,AUTH00006262,MEM010393,440.31,USD,2026-02-16,M02811,CA
CLR00006263,AUTH00006263,MEM006358,561.23,USD,2026-02-13,M01889,US
CLR00006264,AUTH00006264,MEM010367,1560.37,USD,2026-02-13,M01654,US
CLR00006265,AUTH00006265,MEM014577,603.2,USD,2026-02-15,M01130,US
CLR00006266,AUTH00006266,MEM001238,1688.06,USD,2026-02-09,M02372,MX
CLR00006267,AUTH00006267,MEM002528,586.1,USD,2026-02-12,M01985,US
CLR00006268,AUTH00006268,MEM001656,2291.64,USD,2026-02-16,M00174,US
CLR00006269,AUTH00006269,MEM013853,1737.77,USD,2026-02-09,M01007,MX
CLR00006270,AUTH00006270,MEM008096,716.78,USD,2026-02-13,M02897,CA
CLR00006271,AUTH00006271,MEM003266,2714.49,USD,2026-02-10,M00073,US
CLR00006272,AUTH00006272,MEM011321,1494.08,USD,2026-02-10,M02658,MX
CLR00006273,AUTH00006273,MEM014123,1458.82,USD,2026-02-14,M00250,US
CLR00006274,AUTH00006274,MEM001427,1787.76,USD,2026-02-14,M02734,US
CLR00006275,AUTH00006275,MEM010024,74.35,USD,2026-02-18,M00661,MX
CLR00006276,AUTH00006276,MEM006449,3920.98,USD,2026-02-13,M02817,CA
CLR00006277,AUTH00006277,MEM003179,160.49,USD,2026-02-14,M01854,US
CLR00006278,AUTH00006278,MEM009328,1588.51,USD,2026-02-10,M00469,US
CLR00006279,AUTH00006279,MEM003751,4353.64,USD,2026-02-15,M02937,CA
CLR00006280,AUTH00006280,MEM012824,858.12,USD,2026-02-08,M00128,US
CLR00006281,AUTH00006281,MEM001575,3984.26,USD,2026-02-10,M02502,MX
CLR00006282,AUTH00006282,MEM006309,2580.73,USD,2026-02-14,M01601,CA
CLR00006283,AUTH00006283,MEM008415,4594.02,USD,2026-02-11,M01578,US
CLR00006284,AUTH00006284,MEM014692,1055.95,USD,2026-02-09,M02435,US
CLR00006285,AUTH00006285,MEM003657,4826.78,USD,2026-02-11,M02597,MX
CLR00006286,AUTH00006286,MEM011221,187.73,USD,2026-02-09,M01905,US
CLR00006287,AUTH00006287,MEM010108,4961.74,USD,2026-02-11,M02481,CA
CLR00006288,AUTH00006288,MEM012390,3474.56,USD,2026-02-14,M02920,MX
CLR00006289,AUTH00006289,MEM010712,3572.9,USD,2026-02-12,M02362,MX
CLR00006290,AUTH00006290,MEM001103,4474.66,USD,2026-02-08,M00623,US
CLR00006291,AUTH00006291,MEM007959,957.4,USD,2026-02-14,M00993,US
CLR00006292,AUTH00006292,MEM001175,3125.19,USD,2026-02-12,M02102,US
CLR00006293,AUTH00006293,MEM002531,3333.69,USD,2026-02-15,M00860,MX
CLR00006294,AUTH00006294,MEM005578,532.6,USD,2026-02-15,M01508,US
CLR00006295,AUTH00006295,MEM000916,2027.72,USD,2026-02-13,M00434,MX
CLR00006296,AUTH00006296,MEM010535,3310.67,USD,2026-02-13,M01098,US
CLR00006297,AUTH00006297,MEM004428,4311.38,USD,2026-02-12,M00822,US
CLR00006298,AUTH00006298,MEM011437,791.82,USD,2026-02-18,M01985,US
CLR00006299,AUTH00006299,MEM014094,2215.58,USD,2026-02-11,M00506,US
CLR00006300,AUTH00006300,MEM003408,2855.04,USD,2026-02-16,M01136,MX
CLR00006301,AUTH00006301,MEM006362,4432.82,USD,2026-02-08,M01318,US
CLR00006302,AUTH00006302,MEM011911,2240.83,USD,2026-02-08,M01752,US
CLR00006303,AUTH00006303,MEM012265,4531.39,USD,2026-02-13,M02946,MX
CLR00006304,AUTH00006304,MEM001132,2638.75,USD,2026-02-17,M00635,US
CLR00006305,AUTH00006305,MEM008190,2852.88,USD,2026-02-15,M01987,US
CLR00006306,AUTH00006306,MEM004530,2606.41,USD,2026-02-08,M02759,CA
CLR00006307,AUTH00006307,MEM007385,3243.0,USD,2026-02-13,M02576,US
CLR00006308,AUTH00006308,MEM001657,907.68,USD,2026-02-13,M02100,US
CLR00006309,AUTH00006309,MEM006205,2421.49,USD,2026-02-14,M00746,CA
CLR00006310,AUTH00006310,MEM001610,790.12,USD,2026-02-15,M02369,MX
CLR00006311,AUTH00006311,MEM011403,860.43,USD,2026-02-10,M02801,US
CLR00006312,AUTH00006312,MEM009315,4488.09,USD,2026-02-10,M02218,US
CLR00006313,AUTH00006313,MEM005059,4591.24,USD,2026-02-09,M01536,US
CLR00006314,AUTH00006314,MEM007727,2112.67,USD,2026-02-10,M00626,MX
CLR00006315,AUTH00006315,MEM014853,1716.26,USD,2026-02-16,M02447,CA
CLR00006316,AUTH00006316,MEM005815,968.13,USD,2026-02-11,M00530,CA
CLR00006317,AUTH00006317,MEM008412,2225.75,USD,2026-02-14,M02674,CA
CLR00006318,AUTH00006318,MEM002988,1533.16,USD,2026-02-11,M00382,MX
CLR00006319,AUTH00006319,MEM006571,3387.77,USD,2026-02-11,M01389,US
CLR00006320,AUTH00006320,MEM014957,1387.58,USD,2026-02-09,M00817,US
CLR00006321,AUTH00006321,MEM006723,1234.86,USD,2026-02-13,M02460,US
CLR00006322,AUTH00006322,MEM002328,588.42,USD,2026-02-17,M01410,CA
CLR00006323,AUTH00006323,MEM002319,1004.65,USD,2026-02-12,M02967,US
CLR00006324,AUTH00006324,MEM012150,2681.56,USD,2026-02-09,M00503,CA
CLR00006325,AUTH00006325,MEM001193,1090.96,USD,2026-02-12,M00334,US
CLR00006326,AUTH00006326,MEM012739,2585.04,USD,2026-02-12,M00864,CA
CLR00006327,AUTH00006327,MEM006815,325.46,USD,2026-02-14,M01834,US
CLR00006328,AUTH00006328,MEM012907,2994.89,USD,2026-02-17,M02786,US
CLR00006329,AUTH00006329,MEM009664,1963.31,USD,2026-02-15,M02900,CA
CLR00006330,AUTH00006330,MEM000747,1509.46,USD,2026-02-12,M00991,US
CLR00006331,AUTH00006331,MEM001625,2404.19,USD,2026-02-09,M02778,CA
CLR00006332,AUTH00006332,MEM008413,1526.5,USD,2026-02-16,M00428,US
CLR00006333,AUTH00006333,MEM011063,2780.04,USD,2026-02-14,M01036,CA
CLR00006334,AUTH00006334,MEM011865,2754.75,USD,2026-02-14,M02071,US
CLR00006335,AUTH00006335,MEM007883,3013.58,USD,2026-02-10,M02091,US
CLR00006336,AUTH00006336,MEM002051,1883.75,USD,2026-02-13,M00960,CA
CLR00006337,AUTH00006337,MEM008156,445.56,USD,2026-02-14,M01118,US
CLR00006338,AUTH00006338,MEM010951,4340.09,USD,2026-02-18,M02263,US
CLR00006339,AUTH00006339,MEM014855,2946.46,USD,2026-02-08,M00868,MX
CLR00006340,AUTH00006340,MEM004234,1110.9,USD,2026-02-13,M02970,MX
CLR00006341,AUTH00006341,MEM002509,4906.63,USD,2026-02-08,M01506,CA
CLR00006342,AUTH00006342,MEM004542,3110.14,USD,2026-02-13,M00815,MX
CLR00006343,AUTH00006343,MEM005292,526.6,USD,2026-02-09,M00077,US
CLR00006344,AUTH00006344,MEM012352,2374.64,USD,2026-02-13,M00713,CA
CLR00006345,AUTH00006345,MEM002404,4465.28,USD,2026-02-13,M01083,US
CLR00006346,AUTH00006346,MEM010648,4265.96,USD,2026-02-08,M02030,US
CLR00006347,AUTH00006347,MEM011043,2049.81,USD,2026-02-12,M02492,MX
CLR00006348,AUTH00006348,MEM001971,2463.22,USD,2026-02-15,M01763,US
CLR00006349,AUTH00006349,MEM010843,9.99,USD,2026-02-16,M01694,US
CLR00006350,AUTH00006350,MEM012928,3628.65,USD,2026-02-14,M01333,MX
CLR00006351,AUTH00006351,MEM006981,514.25,USD,2026-02-14,M01387,US
CLR00006352,AUTH00006352,MEM003266,2878.44,USD,2026-02-15,M00618,MX
CLR00006353,AUTH00006353,MEM000464,1474.38,USD,2026-02-10,M02818,MX
CLR00006354,AUTH00006354,MEM006359,2729.62,USD,2026-02-13,M01796,MX
CLR00006355,AUTH00006355,MEM006961,2069.18,USD,2026-02-16,M00299,US
CLR00006356,AUTH00006356,MEM014574,4689.47,USD,2026-02-11,M02361,US
CLR00006357,AUTH00006357,MEM005649,395.62,USD,2026-02-10,M02752,MX
CLR00006358,AUTH00006358,MEM011893,1020.31,USD,2026-02-10,M01273,CA
CLR00006359,AUTH00006359,MEM003206,3069.6,USD,2026-02-14,M02560,US
CLR00006360,AUTH00006360,MEM003600,3099.79,USD,2026-02-15,M02484,US
CLR00006361,AUTH00006361,MEM000984,4331.29,USD,2026-02-09,M01611,MX
CLR00006362,AUTH00006362,MEM005255,1528.21,USD,2026-02-11,M00908,US
CLR00006363,AUTH00006363,MEM004415,1645.63,USD,2026-02-09,M01005,MX
CLR00006364,AUTH00006364,MEM013420,4181.14,USD,2026-02-15,M01926,US
CLR00006365,AUTH00006365,MEM014773,4959.45,USD,2026-02-15,M02074,MX
CLR00006366,AUTH00006366,MEM007384,133.74,USD,2026-02-13,M01175,US
CLR00006367,AUTH00006367,MEM013702,3697.99,USD,2026-02-12,M01039,US
CLR00006368,AUTH00006368,MEM002151,4041.45,USD,2026-02-16,M01630,US
CLR00006369,AUTH00006369,MEM002562,3081.7,USD,2026-02-18,M01222,US
CLR00006370,AUTH00006370,MEM003193,4741.69,USD,2026-02-13,M02701,MX
CLR00006371,AUTH00006371,MEM007568,1404.1,USD,2026-02-10,M02928,US
CLR00006372,AUTH00006372,MEM003169,2140.24,USD,2026-02-17,M02088,US
CLR00006373,AUTH00006373,MEM009021,3438.57,USD,2026-02-10,M01157,US
CLR00006374,AUTH00006374,MEM002059,4879.69,USD,2026-02-12,M01452,MX
CLR00006375,AUTH00006375,MEM013551,4733.85,USD,2026-02-16,M01533,US
CLR00006376,AUTH00006376,MEM008538,3.67,USD,2026-02-09,M01523,MX
CLR00006377,AUTH00006377,MEM014262,2681.77,USD,2026-02-18,M01243,CA
CLR00006378,AUTH00006378,MEM006660,4437.83,USD,2026-02-13,M00521,US
CLR00006379,AUTH00006379,MEM002834,4416.97,USD,2026-02-16,M00767,US
CLR00006380,AUTH00006380,MEM013311,4687.52,USD,2026-02-11,M02664,CA
CLR00006381,AUTH00006381,MEM007229,4330.57,USD,2026-02-18,M01721,US
CLR00006382,AUTH00006382,MEM004656,2753.94,USD,2026-02-14,M01939,MX
CLR00006383,AUTH00006383,MEM001637,4496.2,USD,2026-02-12,M01692,US
CLR00006384,AUTH00006384,MEM001143,3533.67,USD,2026-02-14,M01343,CA
CLR00006385,AUTH00006385,MEM012954,1509.65,USD,2026-02-18,M01745,CA
CLR00006386,AUTH00006386,MEM006732,4753.27,USD,2026-02-11,M02960,US
CLR00006387,AUTH00006387,MEM002118,2692.3,USD,2026-02-13,M00809,CA
CLR00006388,AUTH00006388,MEM004081,1847.4,USD,2026-02-11,M01054,MX
CLR00006389,AUTH00006389,MEM007149,2877.11,USD,2026-02-15,M00468,US
CLR00006390,AUTH00006390,MEM013339,1413.94,USD,2026-02-12,M00539,US
CLR00006391,AUTH00006391,MEM000856,868.87,USD,2026-02-14,M01483,MX
CLR00006392,AUTH00006392,MEM007284,1147.22,USD,2026-02-16,M00116,CA
CLR00006393,AUTH00006393,MEM003102,4462.23,USD,2026-02-08,M01847,CA
CLR00006394,AUTH00006394,MEM012082,3714.53,USD,2026-02-14,M01679,US
CLR00006395,AUTH00006395,MEM004449,1150.66,USD,2026-02-08,M01481,CA
CLR00006396,AUTH00006396,MEM004941,482.36,USD,2026-02-13,M00887,CA
CLR00006397,AUTH00006397,MEM011753,1796.0,USD,2026-02-15,M00072,MX
CLR00006398,AUTH00006398,MEM000863,3584.13,USD,2026-02-10,M02117,CA
CLR00006399,AUTH00006399,MEM005121,3522.79,USD,2026-02-16,M00997,US
CLR00006400,AUTH00006400,MEM001601,4233.61,USD,2026-02-17,M00432,MX
CLR00006401,AUTH00006401,MEM003701,3644.47,USD,2026-02-14,M02442,MX
CLR00006402,AUTH00006402,MEM009148,3859.03,USD,2026-02-11,M00018,US
CLR00006403,AUTH00006403,MEM003316,2765.64,USD,2026-02-15,M01748,US
CLR00006404,AUTH00006404,MEM007029,895.42,USD,2026-02-13,M01106,US
CLR00006405,AUTH00006405,MEM013073,2395.06,USD,2026-02-11,M00269,US
CLR00006406,AUTH00006406,MEM008452,878.05,USD,2026-02-09,M00699,US
CLR00006407,AUTH00006407,MEM014766,3370.59,USD,2026-02-12,M01444,US
CLR00006408,AUTH00006408,MEM001286,2910.65,USD,2026-02-13,M01005,MX
CLR00006409,AUTH00006409,MEM004677,3450.83,USD,2026-02-09,M00849,CA
CLR00006410,AUTH00006410,MEM007402,1200.2,USD,2026-02-15,M00486,US
CLR00006411,AUTH00006411,MEM006281,2665.81,USD,2026-02-14,M00343,US
CLR00006412,AUTH00006412,MEM001187,2582.77,USD,2026-02-17,M01128,MX
CLR00006413,AUTH00006413,MEM000797,4355.61,USD,2026-02-13,M02335,US
CLR00006414,AUTH00006414,MEM012063,1121.36,USD,2026-02-08,M02543,US
CLR00006415,AUTH00006415,MEM004837,364.66,USD,2026-02-12,M02287,MX
